Unnamed: 0,id,scrape_id,last_scraped,source,host_id,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
8391,6.49935e+17,20200000000000.0,14/12/24,city scrape,464415427,2022-06-15,within an hour,100%,100%,t,3,t,t,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15815,-8.6081,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,2.0,"[""Refrigerator"", ""Shampoo"", ""Microwave"", ""Elevator"", ""Hair dryer"", ""Dishes and silverware"", ""Fire extinguisher"", ""Stove"", ""Hot water"", ""Hangers"", ""Wifi"", ""Coffee maker"", ""Cooking basics"", ""Hot water kettle"", ""Oven"", ""Kitchen"", ""Iron"", ""Self check-in"", ""Long term stays allowed"", ""Essentials"", ""Lockbox"", ""TV"", ""Air conditioning""]",$30.00,2,270,2,24,54,234,87,38,1,26/06/22,16/11/24,4.87,4.92,4.79,4.91,4.89,4.72,4.72,125023/AL,t,3,3,0,0,2.89
8392,6.49935e+17,20200000000000.0,15/12/24,city scrape,464414646,2022-06-15,within an hour,100%,100%,f,1,t,t,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15636,-8.60834,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Refrigerator"", ""Patio or balcony"", ""Shampoo"", ""Washer"", ""Microwave"", ""Dishwasher"", ""Elevator"", ""Hair dryer"", ""Dishes and silverware"", ""Fire extinguisher"", ""First aid kit"", ""Stove"", ""Hot water"", ""Hangers"", ""Wifi"", ""Coffee maker"", ""Cooking basics"", ""Iron"", ""Kitchen"", ""Oven"", ""Hot water kettle"", ""Self check-in"", ""Long term stays allowed"", ""Essentials"", ""Lockbox"", ""TV"", ""Air conditioning""]",$52.00,2,270,25,55,85,265,62,23,0,01/07/22,08/10/24,4.74,4.82,4.66,4.79,4.76,4.69,4.66,128070/AL,t,1,1,0,0,2.07
8394,6.50088e+17,20200000000000.0,15/12/24,city scrape,464459184,2022-06-15,within an hour,100%,100%,f,1,t,t,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14979,-8.60816,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,1.0,"[""Room-darkening shades"", ""Electric stove"", ""Toaster"", ""Cleaning products"", ""Microwave"", ""Window AC unit"", ""Hair dryer"", ""Dishes and silverware"", ""Fire extinguisher"", ""First aid kit"", ""Hot water"", ""Hangers"", ""Wifi"", ""Paid parking lot off premises"", ""Single level home"", ""Cooking basics"", ""Hot water kettle"", ""Kitchen"", ""Laundromat nearby"", ""Wine glasses"", ""Long term stays allowed"", ""Bathtub"", ""Heating"", ""Essentials"", ""Mini fridge"", ""Freezer"", ""Dining table"", ""Extra pillows and blankets"", ""HDTV"", ""Shower gel"", ""Bed linens""]",$45.00,2,365,30,60,90,180,45,13,0,25/06/22,28/10/24,4.49,4.67,4.49,4.8,4.91,4.96,4.49,92798/AL,t,1,1,0,0,1.49
8396,6.50505e+17,20200000000000.0,15/12/24,city scrape,444281377,2022-09-02,within an hour,100%,90%,f,6,t,t,Matosinhos e Leça da Palmeira,41.18377,-8.69264,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Microwave"", ""Oven"", ""Refrigerator"", ""Wine glasses"", ""Dishes and silverware"", ""Bidet"", ""Other electric stove"", ""Hot water"", ""Essentials"", ""Wifi"", ""Shampoo"", ""Washer"", ""TV"", ""Clothing storage: closet"", ""Cooking basics"", ""Kitchen"", ""Freezer""]",$100.00,3,365,0,0,0,253,4,2,0,05/10/22,11/08/24,4.75,4.75,5.0,5.0,5.0,4.75,4.5,121099/AL,f,6,6,0,0,0.15
8401,6.51194e+17,20200000000000.0,15/12/24,city scrape,464690307,2022-06-17,within an hour,100%,99%,f,2,t,t,Lordelo do Ouro e Massarelos,41.14691,-8.6303,Entire rental unit,Entire home/apt,4,3.0,3 baths,2.0,2.0,"[""Refrigerator"", ""Patio or balcony"", ""Shampoo"", ""Washer"", ""Microwave"", ""Dishwasher"", ""Hair dryer"", ""Dishes and silverware"", ""Fire extinguisher"", ""Stove"", ""Hot water"", ""Hangers"", ""Wifi"", ""Coffee maker"", ""Cooking basics"", ""Iron"", ""Oven"", ""Kitchen"", ""Hot water kettle"", ""Self check-in"", ""Smart lock"", ""Long term stays allowed"", ""Essentials"", ""TV"", ""Air conditioning""]",$71.00,3,270,10,32,62,239,104,42,3,09/07/22,24/11/24,4.73,4.82,4.66,4.61,4.8,4.78,4.66,125039/AL,t,1,1,0,0,3.5
8403,6.51282e+17,20200000000000.0,14/12/24,city scrape,463919238,2022-12-06,within an hour,100%,100%,f,2,t,t,Lordelo do Ouro e Massarelos,41.1459,-8.63228,Entire vacation home,Entire home/apt,2,1.0,1 bath,1.0,2.0,"[""Refrigerator"", ""Room-darkening shades"", ""Electric stove"", ""Toaster"", ""Cleaning products"", ""Microwave"", ""Dishwasher"", ""Body soap"", ""Clothing storage"", ""Hair dryer"", ""Dishes and silverware"", ""Hot water"", ""Private entrance"", ""Keypad"", ""Wifi"", ""Cooking basics"", ""Hot water kettle"", ""Kitchen"", ""Self check-in"", ""Wine glasses"", ""Coffee maker: espresso machine"", ""Essentials"", ""TV"", ""Air conditioning"", ""Dining table"", ""Shower gel"", ""Coffee"", ""Bed linens""]",$80.00,3,365,29,59,89,277,50,7,0,02/09/22,17/10/24,4.72,4.72,4.76,4.84,4.82,4.66,4.66,100592/AL,t,2,2,0,0,1.8
8404,6.51312e+17,20200000000000.0,15/12/24,city scrape,464710788,2022-06-17,within an hour,100%,100%,f,1,t,t,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14478,-8.62146,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,2.0,"[""Refrigerator"", ""Shampoo"", ""Microwave"", ""Hair dryer"", ""Dishes and silverware"", ""Fire extinguisher"", ""Stove"", ""Hot water"", ""Hangers"", ""Wifi"", ""Coffee maker"", ""Cooking basics"", ""Hot water kettle"", ""Oven"", ""Kitchen"", ""Iron"", ""Self check-in"", ""Long term stays allowed"", ""Essentials"", ""Lockbox"", ""TV"", ""Air conditioning""]",$32.00,2,270,18,42,72,252,51,18,1,07/07/22,16/11/24,4.73,4.78,4.59,4.57,4.57,4.37,4.61,125725/AL,t,1,1,0,0,1.71
8405,6.51398e+17,20200000000000.0,15/12/24,city scrape,462546922,2022-04-06,within an hour,100%,100%,f,3,t,t,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15364,-8.60433,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,3.0,"[""Paid parking off premises"", ""Refrigerator"", ""Toaster"", ""Pack \u2019n play/Travel crib"", ""Microwave"", ""Clothing storage"", ""Elevator"", ""Hair dryer"", ""Dishes and silverware"", ""Fire extinguisher"", ""First aid kit"", ""Stove"", ""Hot water"", ""Trash compactor"", ""Wifi"", ""Cooking basics"", ""Hot water kettle"", ""Iron"", ""Kitchen"", ""Laundromat nearby"", ""Drying rack for clothing"", ""Wine glasses"", ""Long term stays allowed"", ""Essentials"", ""TV"", ""Dining table"", ""Private patio or balcony"", ""Bed linens""]",$47.00,3,360,16,46,76,351,2,0,0,13/07/22,12/08/22,3.0,4.0,1.5,4.5,5.0,5.0,3.5,61491/AL,t,3,3,0,0,0.07
8406,6.51652e+17,20200000000000.0,15/12/24,city scrape,446638642,2022-02-24,within an hour,100%,100%,f,9,t,t,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14621,-8.6057231,Entire rental unit,Entire home/apt,3,1.0,1 bath,0.0,3.0,"[""Room-darkening shades"", ""Toaster"", ""Radiant heating"", ""Shampoo"", ""Ethernet connection"", ""Baby bath - available upon request"", ""Microwave"", ""Elevator"", ""Hair dryer"", ""Dishes and silverware"", ""Fire extinguisher"", ""First aid kit"", ""Hot water"", ""Hangers"", ""Coffee maker: drip coffee maker"", ""Luggage dropoff allowed"", ""Wifi"", ""Single level home"", ""Clothing storage: closet"", ""Iron"", ""Cooking basics"", ""Kitchen"", ""Hot water kettle"", ""Laundromat nearby"", ""Drying rack for clothing"", ""Standalone high chair - available upon request"", ""Wine glasses"", ""Long term stays allowed"", ""Self check-in"", ""Smart lock"", ""Essentials"", ""Mini fridge"", ""TV"", ""Paid parking garage off premises"", ""Dining table"", ""Stainless steel induction stove"", ""Crib - available upon request"", ""Shower gel"", ""Cleaning available during stay"", ""Coffee"", ""Babysitter recommendations"", ""Bed linens""]",$51.00,1,365,27,57,87,362,53,9,0,28/06/22,03/11/24,4.7,4.83,4.79,4.89,4.7,4.85,4.57,122588/AL,t,9,8,1,0,1.76
8407,6.5175e+17,20200000000000.0,15/12/24,city scrape,464812938,2022-06-18,,,100%,f,2,t,t,Vila Chã,41.30346,-8.73473,Entire villa,Entire home/apt,6,2.0,2 baths,3.0,6.0,"[""Self check-in"", ""Hair dryer"", ""Fire extinguisher"", ""First aid kit"", ""BBQ grill"", ""Wifi"", ""Free parking on premises"", ""Kitchen"", ""Pool"", ""Washer"", ""Outdoor dining area"", ""Lockbox"", ""TV"", ""Iron"", ""Indoor fireplace""]",$350.00,6,150,27,57,87,362,6,2,0,21/07/22,18/08/24,4.33,4.33,4.33,4.67,4.67,4.67,4.17,110178/AL,t,2,2,0,0,0.2
8408,6.52738e+17,20200000000000.0,15/12/24,previous scrape,465008888,2022-06-19,,,,f,3,t,t,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1521225,-8.6082815,Entire rental unit,Entire home/apt,3,,1.5 baths,1.0,,"[""40 inch HDTV"", ""Refrigerator"", ""Toaster"", ""Shampoo"", ""Ethernet connection"", ""Gym"", ""Dedicated workspace"", ""Microwave"", ""Dishwasher"", ""Body soap"", ""Elevator"", ""Hair dryer"", ""Dishes and silverware"", ""Fire extinguisher"", ""First aid kit"", ""Stove"", ""Hot water"", ""Hangers"", ""Luggage dropoff allowed"", ""AC - split type ductless system"", ""Keypad"", ""Wifi"", ""Coffee maker"", ""Iron"", ""Crib"", ""Kitchen"", ""Cooking basics"", ""Oven"", ""Hot water kettle"", ""Exterior security cameras on property"", ""Self check-in"", ""Wine glasses"", ""Heating"", ""Essentials"", ""Carbon monoxide alarm"", ""Freezer"", ""Dining table"", ""Shower gel"", ""Coffee"", ""Conditioner"", ""Bed linens""]",,1,30,23,49,72,320,0,0,0,,,,,,,,,,127588/AL,t,3,3,0,0,
8409,6.52776e+17,20200000000000.0,15/12/24,city scrape,464768297,2022-06-17,within an hour,100%,100%,t,3,t,t,Silvalde,40.99248,-8.63737,Entire vacation home,Entire home/apt,4,1.0,1 bath,1.0,2.0,"[""Room-darkening shades"", ""Toaster"", ""Washer"", ""Cleaning products"", ""Free street parking"", ""Microwave"", ""Hair dryer"", ""Dishes and silverware"", ""Fire extinguisher"", ""First aid kit"", ""Stove"", ""Hot water"", ""Trash compactor"", ""Dryer"", ""Host greets you"", ""Hangers"", ""Luggage dropoff allowed"", ""Private entrance"", ""Wifi"", ""Single level home"", ""Clothing storage: closet"", ""Iron"", ""Cooking basics"", ""Kitchen"", ""Hot water kettle"", ""Coffee maker"", ""Laundromat nearby"", ""Backyard"", ""Drying rack for clothing"", ""Wine glasses"", ""Long term stays allowed"", ""Heating"", ""Smoke alarm"", ""Beach access \u2013 Beachfront"", ""Essentials"", ""Baking sheet"", ""Orima oven"", ""Central air conditioning"", ""TV"", ""Orima refrigerator"", ""Carbon monoxide alarm"", ""Freezer"", ""Dining table"", ""Pets allowed"", ""Extra pillows and blankets"", ""Private patio or balcony"", ""Outdoor furniture"", ""Cleaning available during stay"", ""Coffee"", ""Outdoor dining area"", ""Bed linens"", ""Safe""]",$100.00,2,365,21,51,81,346,10,0,0,14/07/22,25/08/23,4.9,4.8,5.0,5.0,5.0,4.6,4.9,Exempt,t,3,3,0,0,0.34
8411,6.52823e+17,20200000000000.0,15/12/24,city scrape,464768297,2022-06-17,within an hour,100%,100%,t,3,t,t,Silvalde,40.99336,-8.63806,Entire vacation home,Entire home/apt,7,1.0,1 bath,2.0,5.0,"[""Free dryer \u2013 In unit"", ""Room-darkening shades"", ""Pack \u2019n play/Travel crib"", ""Toaster"", ""ORIMA refrigerator"", ""Cleaning products"", ""Free street parking"", ""Washer \u2013\u00a0In building"", ""Microwave"", ""Body soap"", ""Hair dryer"", ""Dishes and silverware"", ""Fire extinguisher"", ""First aid kit"", ""Hot water"", ""Trash compactor"", ""Children\u2019s dinnerware"", ""Hangers"", ""Luggage dropoff allowed"", ""Host greets you"", ""Golf course view"", ""Wifi"", ""Single level home"", ""Clothing storage: closet"", ""Iron"", ""Cooking basics"", ""Kitchen"", ""Hot water kettle"", ""Coffee maker"", ""Laundromat nearby"", ""Backyard"", ""Drying rack for clothing"", ""Wine glasses"", ""Long term stays allowed"", ""Heating"", ""Smoke alarm"", ""Beach access \u2013 Beachfront"", ""Essentials"", ""Standalone high chair - always at the listing"", ""Baking sheet"", ""Beach view"", ""Central air conditioning"", ""TV"", ""Carbon monoxide alarm"", ""ORIMA stainless steel oven"", ""Freezer"", ""Dining table"", ""ORIMA stainless steel induction stove"", ""Courtyard view"", ""Pets allowed"", ""Extra pillows and blankets"", ""Private patio or balcony"", ""Outdoor furniture"", ""Coffee"", ""Outdoor dining area"", ""Crib - always at the listing"", ""Bed linens"", ""Safe""]",$140.00,2,365,17,47,77,330,21,5,0,26/06/22,17/08/24,4.95,4.9,4.95,4.95,4.95,4.71,4.9,Exempt,t,3,3,0,0,0.7
8412,6.52971e+17,20200000000000.0,15/12/24,city scrape,465079737,2022-06-19,within an hour,100%,99%,t,6,t,t,Grijó e Sermonde,41.03537,-8.56787,Private room in villa,Private room,2,1.0,1 private bath,1.0,1.0,"[""Refrigerator"", ""Free dryer \u2013 In unit"", ""Room-darkening shades"", ""Toaster"", ""Shampoo"", ""Barbecue utensils"", ""Cleaning products"", ""Piano"", ""Garden view"", ""Free washer \u2013 In building"", ""Microwave"", ""Dishwasher"", ""Body soap"", ""Hair dryer"", ""Books and reading material"", ""Fire extinguisher"", ""First aid kit"", ""Outdoor kitchen with sink"", ""Hot water"", ""Children\u2019s dinnerware"", ""Hangers"", ""Luggage dropoff allowed"", ""Private entrance"", ""Wifi"", ""Bread maker"", ""Clothing storage: closet"", ""Iron"", ""Children\u2019s books and toys for ages 2-5 years old and 5-10 years old"", ""Kitchen"", ""Cooking basics"", ""Hot water kettle"", ""Laundromat nearby"", ""Exterior security cameras on property"", ""Private BBQ grill: charcoal, wood-burning"", ""Drying rack for clothing"", ""Other stainless steel gas stove"", ""Wine glasses"", ""Private living room"", ""Long term stays allowed"", ""Bathtub"", ""Coffee maker: espresso machine"", ""Smoking allowed"", ""Essentials"", ""Self check-in"", ""Free driveway parking on premises \u2013 6 spaces"", ""Lock on bedroom door"", ""Baking sheet"", ""Mosquito net"", ""Lockbox"", ""TV"", ""Indoor fireplace: wood-burning"", ""Air conditioning"", ""Freezer"", ""Portable fans"", ""Dining table"", ""Extra pillows and blankets"", ""Private patio or balcony"", ""Bidet"", ""Shower gel"", ""Baby safety gates"", ""Outdoor furniture"", ""Coffee"", ""Conditioner"", ""Outdoor dining area"", ""Crib - always at the listing"", ""Bed linens""]",$59.00,1,28,19,49,79,79,15,3,0,16/07/23,15/09/24,5.0,5.0,5.0,5.0,5.0,4.93,5.0,Exempt,f,6,2,4,0,0.87
8413,6.53415e+17,20200000000000.0,14/12/24,city scrape,452918929,2022-05-04,within an hour,100%,100%,f,81,t,t,Bonfim,41.14239,-8.59704,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,2.0,"[""Refrigerator"", ""Toaster"", ""Patio or balcony"", ""Microwave"", ""Hair dryer"", ""Dishes and silverware"", ""Stove"", ""Hot water"", ""Wifi"", ""Coffee maker"", ""Cooking basics"", ""Hot water kettle"", ""Kitchen"", ""Iron"", ""Self check-in"", ""Long term stays allowed"", ""Heating"", ""Essentials"", ""Lockbox"", ""TV"", ""Air conditioning"", ""Freezer"", ""Bed linens""]",$39.00,1,1125,30,57,57,308,48,29,2,29/08/22,23/11/24,4.6,4.71,4.52,4.79,4.81,4.58,4.63,104657/AL,t,80,80,0,0,1.72
8415,6.53484e+17,20200000000000.0,15/12/24,city scrape,465184605,2022-06-20,within an hour,100%,100%,t,1,t,t,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1419074,-8.6133318,Entire rental unit,Entire home/apt,3,1.0,1 bath,0.0,2.0,"[""Room-darkening shades"", ""Toaster"", ""Induction stove"", ""Shampoo"", ""Ethernet connection"", ""Baby bath - available upon request"", ""Microwave"", ""Elevator"", ""Hair dryer"", ""Heating - split type ductless system"", ""Fire extinguisher"", ""First aid kit"", ""Dishes and silverware"", ""Hot water"", ""HDTV with Netflix, standard cable"", ""Hangers"", ""Luggage dropoff allowed"", ""Wifi"", ""Clothing storage: closet"", ""Iron"", ""Cooking basics"", ""Kitchen"", ""Hot water kettle"", ""Laundromat nearby"", ""Drying rack for clothing"", ""Standalone high chair - available upon request"", ""Wine glasses"", ""Long term stays allowed"", ""Self check-in"", ""Essentials"", ""Central air conditioning"", ""Lockbox"", ""Mini fridge"", ""Paid parking garage off premises"", ""Freezer"", ""Dining table"", ""Private patio or balcony"", ""Waterfront"", ""Crib - available upon request"", ""Shower gel"", ""Outdoor furniture"", ""Cleaning available during stay"", ""Coffee"", ""Free washer \u2013 In unit"", ""Outdoor dining area"", ""Babysitter recommendations"", ""Bed linens"", ""Coffee maker: pour-over coffee""]",$51.00,1,365,20,50,80,355,160,57,3,24/06/22,06/12/24,4.76,4.73,4.68,4.94,4.91,4.91,4.7,128449/AL,t,1,1,0,0,5.3
8416,6.53488e+17,20200000000000.0,14/12/24,city scrape,463093632,2022-07-06,within an hour,100%,100%,t,2,t,t,Santa Marinha e São Pedro da Afurada,41.13633,-8.60185,Entire home,Entire home/apt,5,1.0,1 bath,3.0,1.0,"[""Refrigerator"", ""Toaster"", ""Patio or balcony"", ""Shampoo"", ""Barbecue utensils"", ""Cleaning products"", ""Baby bath - available upon request"", ""Free street parking"", ""Microwave"", ""Body soap"", ""Hair dryer"", ""Dishes and silverware"", ""Fire extinguisher"", ""First aid kit"", ""Stove"", ""Hot water"", ""BBQ grill"", ""Hangers"", ""Luggage dropoff allowed"", ""AC - split type ductless system"", ""Wifi"", ""Coffee maker"", ""Iron"", ""Cooking basics"", ""Kitchen"", ""Oven"", ""Hot water kettle"", ""Drying rack for clothing"", ""Standalone high chair - available upon request"", ""Wine glasses"", ""Long term stays allowed"", ""Self check-in"", ""Essentials"", ""Baking sheet"", ""Lockbox"", ""TV"", ""Pack \u2019n play/Travel crib - available upon request"", ""Carbon monoxide alarm"", ""Freezer"", ""Dining table"", ""Extra pillows and blankets"", ""Waterfront"", ""Shower gel"", ""Outdoor furniture"", ""Coffee"", ""Free washer \u2013 In unit"", ""Outdoor dining area"", ""Bed linens"", ""Safe""]",$81.00,3,31,17,47,77,307,108,46,2,01/07/22,24/11/24,4.68,4.77,4.81,4.88,4.95,4.29,4.7,127688/AL,t,2,2,0,0,3.61
8418,6.53512e+17,20200000000000.0,14/12/24,city scrape,368252613,2020-09-19,within an hour,100%,100%,f,7,t,t,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.16104,-8.61941,Entire home,Entire home/apt,2,1.0,1 bath,0.0,1.0,"[""Refrigerator"", ""Patio or balcony"", ""Shampoo"", ""TV with standard cable"", ""Washer"", ""Microwave"", ""Dishwasher"", ""Hair dryer"", ""Dishes and silverware"", ""Fire extinguisher"", ""First aid kit"", ""Stove"", ""Hot water"", ""Portable heater"", ""Hangers"", ""Wifi"", ""Coffee maker"", ""Cooking basics"", ""Iron"", ""Kitchen"", ""Oven"", ""Hot water kettle"", ""Self check-in"", ""Long term stays allowed"", ""Essentials"", ""Lockbox""]",$31.00,2,270,15,45,75,255,66,29,1,24/06/22,20/11/24,4.48,4.85,4.39,4.85,4.83,4.48,4.53,128672/AL,t,7,7,0,0,2.19
8421,6.5355e+17,20200000000000.0,15/12/24,city scrape,399804057,2021-03-05,within an hour,100%,99%,f,5,t,t,Campanhã,41.14733,-8.58693,Private room in bed and breakfast,Private room,1,2.0,2 baths,1.0,1.0,"[""Refrigerator"", ""Room-darkening shades"", ""Free street parking"", ""Microwave"", ""Hair dryer"", ""Dishes and silverware"", ""Fire extinguisher"", ""First aid kit"", ""Stove"", ""Hot water"", ""Hangers"", ""Wifi"", ""Coffee maker"", ""Oven"", ""Kitchen"", ""Backyard"", ""Self check-in"", ""Long term stays allowed"", ""Smoke alarm"", ""Lockbox"", ""32 inch HDTV""]",$33.00,1,365,0,0,0,228,39,14,0,23/08/22,29/09/24,4.41,4.49,4.18,4.77,4.51,4.26,4.21,117048/AL,t,5,0,4,1,1.38
8422,6.53628e+17,20200000000000.0,14/12/24,city scrape,465234843,2022-06-20,within a few hours,100%,29%,f,4,t,t,Bonfim,41.15704,-8.59686,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Refrigerator"", ""Room-darkening shades"", ""Toaster"", ""Shampoo"", ""Cleaning products"", ""Free street parking"", ""Microwave"", ""Hair dryer"", ""Dishes and silverware"", ""Stove"", ""TV with Netflix"", ""Hot water"", ""Hangers"", ""Private entrance"", ""Wifi"", ""Clothing storage: closet"", ""Cooking basics"", ""Iron"", ""Kitchen"", ""Oven"", ""Hot water kettle"", ""Long term stays allowed"", ""Essentials"", ""Baking sheet"", ""Freezer"", ""Portable fans"", ""Dining table"", ""Free dryer"", ""Shower gel"", ""Coffee"", ""Bed linens""]",$60.00,1,60,24,54,84,359,4,0,0,26/06/22,14/09/22,3.75,4.5,4.25,5.0,4.5,3.75,3.25,69229/AL,f,4,4,0,0,0.13
8423,6.53746e+17,20200000000000.0,14/12/24,city scrape,452918929,2022-05-04,within an hour,100%,100%,f,81,t,t,Bonfim,41.14231,-8.59682,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,2.0,"[""Refrigerator"", ""Toaster"", ""Patio or balcony"", ""Microwave"", ""Hair dryer"", ""Dishes and silverware"", ""Stove"", ""Hot water"", ""Wifi"", ""Coffee maker"", ""Cooking basics"", ""Hot water kettle"", ""Kitchen"", ""Iron"", ""Self check-in"", ""Long term stays allowed"", ""Heating"", ""Essentials"", ""Lockbox"", ""TV"", ""Air conditioning"", ""Freezer"", ""Bed linens""]",$37.00,1,1125,23,53,83,358,34,12,0,20/07/22,11/11/24,4.65,4.71,4.79,4.94,4.85,4.65,4.59,119625/AL,t,80,80,0,0,1.16
8425,6.54093e+17,20200000000000.0,15/12/24,city scrape,465327816,2022-06-21,within an hour,100%,100%,f,1,t,t,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15018,-8.6086,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,2.0,"[""Refrigerator"", ""Toaster"", ""Shampoo"", ""Microwave"", ""Hair dryer"", ""Stove"", ""Fire extinguisher"", ""First aid kit"", ""Hot water"", ""Hangers"", ""Wifi"", ""Coffee maker"", ""Iron"", ""Crib"", ""Oven"", ""Kitchen"", ""Self check-in"", ""Heating"", ""Essentials"", ""Lockbox"", ""TV"", ""Freezer"", ""Bed linens""]",$75.00,1,1125,3,17,31,285,91,39,3,05/07/22,09/12/24,4.49,4.59,4.37,4.38,4.66,4.91,4.52,12922/AL,t,1,1,0,0,3.05
